id,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
2107,554016.1602565196,HOUSE,2,3,53.45707195926217,-6.167839815999765,4287,11591,50,Unknown
2108,838727.6125926739,APARTMENTS,3,2,53.4566826881251,-6.1463925896916525,3629,12576,50,Unknown
2109,690504.1372527916,APARTMENTS,3,2,53.45390012375695,-6.146445836917509,3029,11998,50,Unknown
2110,280661.8968787409,APARTMENTS,1,1,53.46210562978302,-6.156216052669036,3607,11994,50,Unknown
2111,854817.8572511994,HOUSE,3,2,53.44385589265311,-6.151579303396752,3608,12075,50,Unknown
2112,273997.3668146377,APARTMENTS,1,2,53.44801162112153,-6.162661117544977,4005,12173,50,Unknown
2113,265170.1923240645,APARTMENTS,1,1,53.45252459624086,-6.157067687796497,4088,11792,50,Unknown
2114,223822.16699427427,APARTMENTS,1,2,53.45429945330946,-6.147070267708745,3419,11844,50,Unknown
2115,290403.9381869371,APARTMENTS,1,1,53.44853773069839,-6.164563771755845,3378,11591,50,Unknown
2116,232602.85831344564,APARTMENTS,1,1,53.444969047825424,-6.155882302382949,3646,11507,50,Unknown
2117,568269.0805394583,APARTMENTS,2,1,53.44904058003341,-6.1713098780750535,3692,11372,50,Unknown
2118,728939.8637264392,HOUSE,3,2,53.458198752818554,-6.144789908410341,3974,12381,50,Unknown
2119,483633.08948934934,APARTMENTS,2,1,53.43780995753436,-6.163062752899322,3694,11910,50,Unknown
2120,287048.7353602181,APARTMENTS,1,1,53.44411075539267,-6.1533623182087185,4717,11644,50,Unknown
2121,700413.9813216268,APARTMENTS,3,1,53.459138274807806,-6.164466408519653,3294,12184,50,Unknown
2122,269998.1885613776,HOUSE,1,2,53.43472478332242,-6.160143293022225,3561,12178,50,Unknown
2123,482447.32712000224,APARTMENTS,2,1,53.44481760512594,-6.148350539774624,3949,11945,50,Unknown
2124,287489.27233135095,APARTMENTS,1,1,53.44458239526105,-6.171830602908819,3503,12210,50,Unknown
2125,574043.520972441,APARTMENTS,2,2,53.44480756382704,-6.166897168613836,3531,11463,50,Unknown
2126,243372.4617114514,APARTMENTS,1,1,53.44897995093484,-6.152617865114138,3418,11979,50,Unknown
2127,444834.57227311266,HOUSE,2,1,53.449855565334964,-6.162041987448295,2948,11688,50,Unknown
2128,286097.238115989,APARTMENTS,1,1,53.463773023730354,-6.157864278174781,5067,12229,50,Unknown
2129,545582.2619468598,APARTMENTS,2,1,53.46028071181281,-6.1571124649206945,4078,12214,50,Unknown
2130,565577.0695886104,HOUSE,2,1,53.451698709668214,-6.170167304887799,3223,11743,50,Unknown
2131,445279.6152473684,APARTMENTS,2,2,53.45903147317652,-6.1624782577954225,4085,11857,50,Unknown
2132,294126.3196980857,APARTMENTS,2,1,53.37338553347008,-6.303080144263538,2818,6255,51,D15
2133,148005.54304238173,HOUSE,1,2,53.37000098303769,-6.304045569693348,2787,5752,51,D15
2134,151445.109249553,APARTMENTS,1,1,53.370329149651354,-6.318311509988804,2831,5842,51,D15
2135,304166.921864161,APARTMENTS,2,2,53.366329899227125,-6.310307551935411,3048,4993,51,D15
2136,297445.46342650655,APARTMENTS,2,2,53.36877436030699,-6.318288147422297,2317,5645,51,D15
2137,141669.22717428516,HOUSE,1,3,53.37077816538307,-6.314784928062341,2735,6154,51,D15
2138,125943.1849068606,HOUSE,1,1,53.375969255129775,-6.32148340928556,2880,6181,51,D15
2139,303395.85410748667,HOUSE,2,1,53.37706441827798,-6.326691301081251,3438,6123,51,D15
2140,307077.44058440137,HOUSE,2,1,53.36639961174281,-6.318794059829721,2858,5817,51,D15
2141,279801.73593213543,APARTMENTS,2,1,53.3701242369009,-6.327070286963085,2753,6105,51,D15
2142,143023.9418835425,HOUSE,1,1,53.37810271628115,-6.311781326700914,3134,5987,51,D15
2143,458178.75818161084,HOUSE,3,1,53.3731156316798,-6.309003325313938,2831,5154,51,D15
2144,153435.058223142,APARTMENTS,1,1,53.36327617338469,-6.319133798062594,2747,5790,51,D15
2145,282765.3239695886,HOUSE,2,1,53.368254904945495,-6.325175510057821,3040,5956,51,D15
2146,293604.73879289796,APARTMENTS,2,1,53.37320267367526,-6.324610164222711,3401,6799,51,D15
2147,322908.6877462896,HOUSE,2,1,53.3706429924016,-6.309151337919772,3488,5252,51,D15
2148,431495.58963064186,APARTMENTS,3,1,53.36393405839006,-6.311918057034166,2924,5065,51,D15
2149,140781.40999995093,APARTMENTS,1,1,53.364407132001936,-6.324093618076141,2791,5890,51,D15
2150,257816.28182876925,HOUSE,2,1,53.3708021232259,-6.30659409760978,2844,5608,51,D15
2151,534730.2484459773,HOUSE,4,1,53.36266052746484,-6.3190472659052945,2839,5755,51,D15
2152,395871.0601567151,APARTMENTS,3,1,53.3623278990694,-6.314219373748214,3002,5658,51,D15
2153,135372.16785191454,HOUSE,1,2,53.382707355414915,-6.3225484380422055,2871,5622,51,D15
2154,124997.93436982781,HOUSE,1,2,53.363495981142606,-6.316057662092951,2995,5031,51,D15
2155,428322.71304573864,APARTMENTS,3,1,53.37483356542173,-6.322502191801363,3085,5451,51,D15
2156,475259.0584549515,APARTMENTS,3,1,53.371906669658095,-6.327309767181479,3067,6061,51,D15
2157,460342.46892018575,APARTMENTS,3,1,53.38082101564043,-6.3193686024573426,2741,5063,51,D15
2158,415576.5320452162,APARTMENTS,3,2,53.37060019884574,-6.315142963646042,2810,6220,51,D15
2159,488065.4154542739,APARTMENTS,3,1,53.368227121328886,-6.328315412124263,3155,6176,51,D15
2160,271440.70890213444,HOUSE,2,1,53.37442280568964,-6.307893854609828,3458,5209,51,D15
2161,495526.6427238057,HOUSE,3,1,53.37994881019988,-6.315521714556318,2891,5933,51,D15
2162,162286.29288443582,HOUSE,1,1,53.37901243367219,-6.30874384725453,2949,6171,51,D15
2163,481601.65351208684,HOUSE,3,1,53.3825943761635,-6.3220304908476495,3010,5657,51,D15
2164,377542.9443392176,HOUSE,3,1,53.377252444855905,-6.184971062272346,3380,6889,52,D13
2165,273861.5933918631,HOUSE,2,1,53.379464162529736,-6.18371868166802,2970,7203,52,D13
2166,134629.14075139794,HOUSE,1,2,53.39079362657374,-6.1744673078130745,2600,6996,52,D13
2167,150528.43357391705,HOUSE,1,1,53.38889882856027,-6.169040785203038,2725,7245,52,D13
2168,272123.3368916595,HOUSE,2,1,53.36568632439304,-6.170799043397223,3672,7326,52,D13
2169,631560.9383106678,HOUSE,4,1,53.38351840305187,-6.170797851923634,2815,7435,52,D13
2170,479758.72674430936,HOUSE,3,2,53.37889810588308,-6.15840725819016,3413,6696,52,D13
2171,460871.6521491445,HOUSE,3,1,53.36070670785936,-6.173707986872986,3434,7029,52,D13
2172,443574.1152208916,HOUSE,3,3,53.38245729391477,-6.17536450053656,2899,6584,52,D13
2173,161165.96723336304,HOUSE,1,3,53.36503261230773,-6.171195779701054,3207,6903,52,D13
2174,326915.64682411967,HOUSE,2,2,53.38027336233243,-6.175411926230817,3212,6430,52,D13
2175,428393.12973944936,HOUSE,3,1,53.362836305167306,-6.161455162172146,2430,6488,52,D13
2176,799048.2246451788,HOUSE,6,1,53.37004555967497,-6.159370153721717,3308,6919,52,D13
2177,378813.92439205904,HOUSE,3,1,53.38257144700721,-6.174167203745443,2869,6174,52,D13
2178,405635.47370493296,HOUSE,3,1,53.381965984184546,-6.18101652841247,3199,7051,52,D13
2179,308607.8675708689,HOUSE,2,1,53.382399754650386,-6.165373139109689,3397,6660,52,D13
2180,428283.61128717056,HOUSE,3,1,53.37534187297338,-6.173344143394423,3112,5873,52,D13
2181,389477.77905011433,HOUSE,3,2,53.37546349364174,-6.166386259023748,2530,6911,52,D13
2182,151903.55064991466,HOUSE,1,2,53.36499361623636,-6.172409313067871,3148,7645,52,D13
2183,275093.83578955004,HOUSE,2,1,53.367924150954586,-6.17954065685837,2691,7070,52,D13
2184,481030.5452000041,APARTMENTS,3,4,53.364690023239234,-6.160665821546759,2740,6186,52,D13
2185,451830.6635550394,HOUSE,3,1,53.38507413041237,-6.177048903889335,3119,6496,52,D13
2186,275846.6579791826,HOUSE,2,3,53.38049215166237,-6.160212191730906,2725,6813,52,D13
2187,216660.78557742693,HOUSE,1,1,53.31771373576293,-6.247815711429275,2038,3590,53,Unknown
2188,241724.22949077573,HOUSE,1,1,53.31729365468374,-6.249861795361768,1357,3614,53,Unknown
2189,505596.6238995871,HOUSE,2,2,53.31648284322865,-6.243845051891843,958,4660,53,Unknown
2190,501936.26173544215,APARTMENTS,2,2,53.317050645614174,-6.24704184400243,1471,2649,53,Unknown
2191,876023.0339224987,HOUSE,4,1,53.31334712972992,-6.2520937898878595,1127,4255,53,Unknown
2192,517552.3996808487,APARTMENTS,2,1,53.31675781648125,-6.248321219871888,1362,4231,53,Unknown
2193,532447.85566461,APARTMENTS,2,1,53.31898286183942,-6.24117949158605,1423,2679,53,Unknown
2194,778652.5472962833,HOUSE,3,2,53.317119501407454,-6.246269678122528,1586,2830,53,Unknown
2195,444555.58986262785,HOUSE,2,1,53.314901330046936,-6.248628287296876,1227,1964,53,Unknown
2196,742779.9808774422,HOUSE,3,2,53.31751861497716,-6.24583497045494,1440,2774,53,Unknown
2197,527441.0906241668,APARTMENTS,2,2,53.30912366258558,-6.232414326168062,1279,2222,53,Unknown
2198,542403.5926012057,HOUSE,2,2,53.312897124903515,-6.236241645420421,1284,3064,53,Unknown
2199,911744.472530372,HOUSE,4,1,53.31824892075571,-6.239958455459752,1634,4094,53,Unknown
2200,426102.0273737915,APARTMENTS,2,1,53.314405961345855,-6.238466616209656,1417,3338,53,Unknown
2201,665548.6137597559,APARTMENTS,3,1,53.31579586004884,-6.238337412443616,991,2324,53,Unknown
2202,491020.70864521526,HOUSE,2,1,53.31259369244313,-6.237187833027466,1592,1873,53,Unknown
2203,828146.6324943724,HOUSE,3,1,53.31504247833835,-6.248895469532129,1762,3450,53,Unknown
2204,459174.9056254944,HOUSE,2,3,53.304760879741224,-6.250910178930821,1953,1571,53,Unknown
2205,824295.3747696572,APARTMENTS,3,2,53.313401243865904,-6.251311442730006,804,2405,53,Unknown
2206,660109.4148654242,APARTMENTS,3,1,53.312148089272284,-6.246536284038888,1698,3162,53,Unknown
2207,437945.86006973236,HOUSE,2,2,53.306842698767866,-6.247020858059589,1321,3809,53,Unknown
2208,973797.4073206179,HOUSE,4,1,53.310593042417324,-6.246001056320947,1899,3415,53,Unknown
2209,757317.5321893196,APARTMENTS,3,2,53.31580502768578,-6.2512477689685815,1241,3283,53,Unknown
2210,531157.2892624598,APARTMENTS,2,2,53.31223774305824,-6.246508076947637,1432,2594,53,Unknown
2211,247589.28778195605,APARTMENTS,1,1,53.29705683167026,-6.240389146736127,1605,2087,53,Unknown
2212,466303.0119608857,APARTMENTS,2,3,53.30549283858261,-6.251268520523246,1540,3207,53,Unknown
2213,789343.7735855507,APARTMENTS,3,1,53.30056044551524,-6.235483979287141,1856,1580,53,Unknown
2214,1028830.0322875966,HOUSE,4,2,53.29931430836102,-6.240575695791621,1474,2670,53,Unknown
2215,484337.74483318295,HOUSE,2,1,53.30285340119808,-6.251810725821353,1911,3435,53,Unknown
2216,754073.8334498915,HOUSE,3,1,53.316071480196285,-6.240236947200627,1700,1922,53,Unknown
2217,469815.5109170647,APARTMENTS,2,3,53.298208359720746,-6.243066964506655,1356,3142,53,Unknown
2218,239508.4923665954,APARTMENTS,1,2,53.30122484074933,-6.244066144616687,1552,2365,53,Unknown
2219,234891.39435327114,APARTMENTS,1,1,53.31592917102434,-6.240075824133862,1571,2348,53,Unknown
2220,948144.9375113024,HOUSE,4,1,53.302095960079576,-6.234534628084914,1457,2120,53,Unknown
2221,887514.3463765096,HOUSE,4,1,53.30045084193434,-6.249941778693227,1504,3276,53,Unknown
2222,541548.4505639004,HOUSE,2,1,53.300712904804364,-6.245113005304073,1323,1640,53,Unknown
2223,790985.2486832722,APARTMENTS,3,1,53.31230615680205,-6.2524022886751425,1850,3907,53,Unknown
2224,282929.32426002575,HOUSE,1,2,53.2991177256749,-6.240774700037812,1395,3510,53,Unknown
2225,816667.7863611777,APARTMENTS,3,1,53.29847681753424,-6.241278355804354,1326,3322,53,Unknown
2226,889290.1573012925,APARTMENTS,4,2,53.30666280682766,-6.244390553827798,1431,3345,53,Unknown
2227,262516.33855096926,HOUSE,1,1,53.29833271263184,-6.246712687673793,1357,2278,53,Unknown
2228,1016381.9577137798,HOUSE,4,2,53.30998174804706,-6.237703695135631,1298,2312,53,Unknown
2229,778263.6956673682,HOUSE,3,1,53.302713836290295,-6.25206068436441,1661,2311,53,Unknown
2230,470412.6878855609,HOUSE,2,1,53.31457212341725,-6.238743922671967,1242,1946,53,Unknown
2231,273823.21128634684,HOUSE,1,1,53.318041653512275,-6.24479076715756,1226,1961,53,Unknown
2232,479510.9609565418,APARTMENTS,2,1,53.298232368510625,-6.24096854749974,1228,2803,53,Unknown
2233,459654.22859160614,APARTMENTS,2,1,53.314698339824496,-6.236291278788888,1118,1602,53,Unknown
2234,760813.5500841192,HOUSE,3,1,53.309923363400046,-6.2341266057860425,1032,2825,53,Unknown
2235,233421.9855182306,APARTMENTS,1,2,53.29713575164041,-6.243652401439931,1028,4936,53,Unknown
2236,780251.7791130301,HOUSE,3,1,53.30539804569468,-6.234334301089386,1551,3148,53,Unknown
2237,1076614.6436957791,APARTMENTS,4,3,53.30330774712523,-6.241350673640994,1438,2391,53,Unknown
2238,281887.41095023265,APARTMENTS,1,2,53.30421874961322,-6.235820883731433,1327,3124,53,Unknown
2239,281953.05298561,HOUSE,1,3,53.30499052510853,-6.235731409620588,1188,1685,53,Unknown
2240,261014.86418480566,APARTMENTS,1,2,53.30140235330617,-6.2464460897794085,980,2400,53,Unknown
2241,966046.8012807047,HOUSE,4,2,53.30632481309883,-6.249698287991494,1932,2727,53,Unknown
2242,549973.3685336236,APARTMENTS,2,1,53.30070670267086,-6.249594656769964,1400,2148,53,Unknown
2243,520305.66339795035,APARTMENTS,2,2,53.304653890008886,-6.239827883937302,1310,2590,53,Unknown
2244,231937.35349423092,HOUSE,1,2,53.30070793572166,-6.238184286665765,1338,2763,53,Unknown
2245,474050.8672629464,HOUSE,2,3,53.30253487238811,-6.23285009146418,1742,3959,53,Unknown
2246,788189.5232001748,HOUSE,3,1,53.30447161318228,-6.234108850566372,1197,2892,53,Unknown
2247,633068.8733288604,HOUSE,3,2,53.304411303067994,-6.219697212135431,1464,3729,54,D4
2248,404119.01931022684,APARTMENTS,2,1,53.29665769370159,-6.215992617801089,1553,3816,54,D4
2249,387868.4359240561,HOUSE,2,1,53.29526451332011,-6.213330844147505,1462,5649,54,D4
2250,657018.0658036412,HOUSE,3,2,53.29056584545943,-6.212289821663044,1096,4800,54,D4
2251,446928.4370369248,HOUSE,2,1,53.29926322410499,-6.2155398512917,1373,4605,54,D4
2252,425184.1850514243,HOUSE,2,1,53.29761804115287,-6.215550338773665,1580,5323,54,D4
2253,198232.9651273165,HOUSE,1,1,53.28814665385801,-6.20763752700329,1720,5168,54,D4
2254,390533.5648160243,APARTMENTS,2,1,53.29731572995146,-6.217888984656415,766,4471,54,D4
2255,819295.807362102,HOUSE,4,1,53.300670156743244,-6.216856940174222,1252,5778,54,D4
2256,366397.06447385316,HOUSE,2,2,53.28006673380841,-6.225573153507412,1413,4541,54,D4
2257,380295.64110697835,APARTMENTS,2,2,53.289850895896244,-6.229120293684846,737,4596,54,D4
2258,604689.916408197,HOUSE,3,2,53.28031943512249,-6.229243285457504,2141,3453,54,D4
2259,631866.585059176,HOUSE,3,1,53.30647340739667,-6.224640701048918,1730,4720,54,D4
2260,528613.6881035307,HOUSE,3,1,53.287660919749555,-6.217844139483267,1951,3916,54,D4
2261,180409.918011684,APARTMENTS,1,1,53.29549561454967,-6.213381050116536,1759,2796,54,D4
2262,633733.9280129848,APARTMENTS,3,2,53.28521776002221,-6.225521551530987,1731,4864,54,D4
2263,810650.6651219077,APARTMENTS,4,1,53.27827296616764,-6.216893108678615,1273,4748,54,D4
2264,756225.272157337,APARTMENTS,4,1,53.29309535293417,-6.211800901621843,1649,4751,54,D4
2265,763778.5627947792,HOUSE,4,2,53.28943089710026,-6.217156490526049,1662,5202,54,D4
2266,768662.386884728,HOUSE,4,1,53.29135939072938,-6.213037087195659,1848,3490,54,D4
2267,388658.08173027606,HOUSE,2,2,53.288249326552915,-6.213042255670718,2029,4704,54,D4
2268,450418.895269181,APARTMENTS,2,2,53.289892975855395,-6.231163696550376,1333,4808,54,D4
2269,628414.103807885,HOUSE,3,1,53.2823266882324,-6.211326019570412,1871,4522,54,D4
2270,843493.6745252362,HOUSE,4,1,53.29138157246444,-6.225481650886838,1059,4860,54,D4
2271,533716.5477615382,HOUSE,3,2,53.28092675477201,-6.218538602736823,1217,4411,54,D4
2272,702057.4954168547,HOUSE,4,1,53.2854717920832,-6.222664997433142,1270,4738,54,D4
2273,530564.8639982959,HOUSE,3,1,53.2849230087393,-6.213250247146751,1753,5113,54,D4
2274,810101.386775715,HOUSE,4,1,53.298917839697836,-6.225151684083661,1701,4487,54,D4
2275,999646.5276689599,HOUSE,5,1,53.29900571655421,-6.227566114048602,1488,5708,54,D4
2276,603248.2792711579,HOUSE,3,1,53.28685696517215,-6.213850913515338,2059,5836,54,D4
2277,866080.5591993593,HOUSE,4,2,53.295644582682385,-6.2226470025271405,1123,3627,54,D4
2278,420758.0865541925,HOUSE,2,2,53.28098351143499,-6.227914356736218,995,3883,54,D4
2279,985379.5190264051,APARTMENTS,5,1,53.27796071730662,-6.218362218145197,1710,4302,54,D4
2280,490252.6154637588,APARTMENTS,3,1,53.33793778381277,-6.282943856847806,2002,3175,55,D6
2281,528398.5334649553,HOUSE,3,1,53.33525336898127,-6.283805312856644,1823,2548,55,D6
2282,356360.9829967771,HOUSE,2,1,53.33447006459781,-6.2833105423592635,2050,2237,55,D6
2283,169768.9470888649,HOUSE,1,1,53.34202899233195,-6.279953542112553,2051,2378,55,D6
2284,328890.06866388826,HOUSE,2,1,53.34044896346746,-6.281089247594985,2425,2665,55,D6
2285,156103.33745208924,HOUSE,1,1,53.35083532116104,-6.288019859855255,1845,2781,55,D6
2286,169242.1659256419,APARTMENTS,1,1,53.35187950345696,-6.293728751285858,1779,2670,55,D6
2287,340538.9655271131,HOUSE,2,1,53.35115692743185,-6.297943372828531,1903,2616,55,D6
2288,395047.31547937734,HOUSE,2,1,53.350663980720995,-6.293527601983225,1761,2609,55,D6
2289,340396.9426279867,HOUSE,2,1,53.35102594823222,-6.286217291134845,2041,2261,55,D6
2290,163710.5895000425,APARTMENTS,1,1,53.34479341448814,-6.281209586895784,1927,2493,55,D6
2291,365175.64080930286,APARTMENTS,2,1,53.33898028683561,-6.280405716093433,1799,2139,55,D6
2292,164162.4775243146,APARTMENTS,1,1,53.341283466514184,-6.279953825190076,2003,2146,55,D6
2293,153417.07551792404,APARTMENTS,1,1,53.34500341387775,-6.283780561171739,1952,2557,55,D6
2294,161882.28115995633,APARTMENTS,1,1,53.349224257495585,-6.286166933650297,2287,3138,55,D6
2295,161712.1585016363,APARTMENTS,1,1,53.335796309520354,-6.284681598416992,2163,2468,55,D6
2296,363837.98394048354,HOUSE,2,1,53.3521885892059,-6.289831648801471,2439,2521,55,D6
2297,195835.69539119894,HOUSE,1,1,53.34014696999115,-6.296383406998297,1905,2672,55,D6
2298,197065.85862381198,APARTMENTS,1,2,53.34153874219772,-6.289869612059078,2481,1955,55,D6
2299,375176.20003234764,HOUSE,2,1,53.34050577630075,-6.279654603467705,1793,2825,55,D6
2300,297193.7498599604,HOUSE,2,1,53.34800124500058,-6.290061205995722,2203,2428,55,D6
2301,297656.67002056923,HOUSE,2,2,53.34523526734694,-6.289443904455437,2334,2263,55,D6
2302,157958.4428290276,HOUSE,1,1,53.34575237097532,-6.2874397252750365,1784,2568,55,D6
2303,173563.1590201339,HOUSE,1,1,53.338462382441996,-6.290780587520252,1990,2984,55,D6
2304,334617.9068345163,APARTMENTS,2,1,53.34707168804806,-6.285417707600542,1618,2127,55,D6
2305,764185.523403286,APARTMENTS,4,1,53.34919035381391,-6.285335602029897,1473,2759,55,D6
2306,192128.79617862386,HOUSE,1,1,53.3361853128137,-6.293028999731412,1842,2464,55,D6
2307,177808.27430455998,APARTMENTS,1,1,53.33420179069881,-6.293749691431725,2108,2638,55,D6
2308,297913.1590510418,HOUSE,2,1,53.34586287448437,-6.296284587511383,2257,3345,55,D6
2309,339646.8280345709,HOUSE,2,1,53.33874371094196,-6.296023611194284,1785,2555,55,D6
2310,351503.7742915625,APARTMENTS,2,1,53.351872799179475,-6.293454920482172,2260,3571,55,D6
2311,317472.2620108249,HOUSE,2,1,53.3523383977845,-6.294017890828318,1977,2380,55,D6
2312,184942.44443779544,APARTMENTS,1,1,53.35148819921456,-6.290227825130217,2293,2470,55,D6
2313,374366.7666449295,APARTMENTS,2,1,53.3492075773936,-6.284950051552382,2038,2761,55,D6
2314,359771.7551311064,HOUSE,2,1,53.34970769520183,-6.292612489400011,2038,2321,55,D6
2315,174008.64142001737,HOUSE,1,1,53.335989563617865,-6.2898947314184825,1661,2408,55,D6
2316,157752.76729856236,APARTMENTS,1,1,53.333824411981425,-6.290049236665295,1800,2377,55,D6
2317,337640.5806260416,HOUSE,2,1,53.34431915665587,-6.295055796619023,2474,2425,55,D6
2318,583304.5946985178,APARTMENTS,3,1,53.34640486977724,-6.291728756208055,2287,2385,55,D6
2319,157412.38764230692,HOUSE,1,1,53.347030964838275,-6.290115114688741,2119,2170,55,D6
2320,323078.04960499285,HOUSE,2,1,53.32927059147093,-6.2913629276771745,2122,2164,55,D6
2321,514334.7009768611,HOUSE,3,1,53.334754494624406,-6.289728150879244,2455,2439,55,D6
2322,179221.27708922885,APARTMENTS,1,1,53.33391825426164,-6.298454644669447,1953,2698,55,D6
2323,197027.4938869166,HOUSE,1,1,53.33509638059083,-6.297614093201724,1773,2186,55,D6
2324,191211.65355576033,HOUSE,1,1,53.35067983435478,-6.288674280881342,2005,2478,55,D6
2325,152451.3597372765,APARTMENTS,1,1,53.33465374758188,-6.286199660799599,1971,2841,55,D6
2326,386045.65725758055,HOUSE,2,1,53.34202968068456,-6.290830824839966,2410,2258,55,D6
2327,346343.2149039719,HOUSE,2,1,53.33039004032365,-6.289312497746375,1968,1682,55,D6
2328,181118.0507302437,HOUSE,1,1,53.34013383337301,-6.298290115591509,2142,2489,55,D6
2329,368492.7991457598,APARTMENTS,2,1,53.34717391904372,-6.296184129903206,1682,2145,55,D6
2330,173163.39055577922,HOUSE,1,1,53.343154340058305,-6.2978245846140135,1796,2629,55,D6
2331,178331.58969939916,APARTMENTS,1,1,53.344447963399354,-6.283134631577472,1990,2379,55,D6
2332,311795.4531098284,APARTMENTS,2,2,53.34540323520927,-6.296843891291997,1781,2514,55,D6
2333,196633.55190242486,APARTMENTS,1,1,53.335942167992954,-6.289729578638769,2044,1963,55,D6
2334,340756.3369426397,APARTMENTS,2,1,53.350619969192046,-6.283258582046535,2031,3333,55,D6
2335,548567.559020884,HOUSE,3,1,53.351173805719554,-6.293947375380731,2135,1865,55,D6
2336,386380.7208930252,HOUSE,2,1,53.331489313200194,-6.28635539854408,2550,3216,55,D6
2337,341377.20724630856,APARTMENTS,2,1,53.329706491392145,-6.288696063134096,1727,2758,55,D6
2338,535836.5775693883,APARTMENTS,3,1,53.33928380764217,-6.299083500451076,2390,2962,55,D6
2339,194547.40721709645,APARTMENTS,1,1,53.33681229876841,-6.282077066957061,2048,2155,55,D6
2340,188032.81658774542,HOUSE,1,1,53.339281461081896,-6.2918329396197565,2185,2221,55,D6
2341,486220.5904603931,HOUSE,3,2,53.34070967815399,-6.291722353275898,2039,2337,55,D6
2342,380718.8883627788,APARTMENTS,2,1,53.344583370773236,-6.295494669211318,2036,2070,55,D6
2343,302585.6919698616,HOUSE,2,1,53.345205537732234,-6.284432813143644,1938,1828,55,D6
2344,176875.46073307958,HOUSE,1,1,53.329487380556806,-6.289173066330961,2067,2802,55,D6
2345,169293.27349946523,HOUSE,1,1,53.348943196425445,-6.29646688480716,2553,2711,55,D6
2346,189674.2582616302,HOUSE,1,1,53.33877657614213,-6.288550744698133,2467,2778,55,D6
2347,308471.8094580167,HOUSE,2,1,53.342296364905515,-6.295256425727579,1973,2084,55,D6
2348,150691.63438155575,HOUSE,1,1,53.34780119491939,-6.294759653094567,1977,2361,55,D6
2349,150546.25955815116,APARTMENTS,1,1,53.34710805743256,-6.2869578097535195,1811,2364,55,D6
2350,341644.09541872586,APARTMENTS,2,1,53.34161432188698,-6.285890712861025,2462,1792,55,D6
2351,188197.00928449014,HOUSE,1,1,53.34739129658041,-6.297497942319674,2103,2247,55,D6
2352,308894.70078182494,HOUSE,2,1,53.34415433457812,-6.296644171208742,1833,2263,55,D6
2353,331191.8611132093,APARTMENTS,2,1,53.33706203530653,-6.297198721275631,1932,1911,55,D6
2354,297443.12594967376,HOUSE,2,1,53.300539471447316,-6.320760622349261,2665,4722,56,D16
2355,401005.1937441172,HOUSE,3,2,53.30336540512724,-6.329977633191173,2587,4283,56,D16
2356,513704.67133744777,HOUSE,3,2,53.290847245294046,-6.312632767011612,2989,5390,56,D16
2357,132627.8976339798,HOUSE,1,1,53.30098228975905,-6.331719103237536,2818,4886,56,D16
2358,418926.9575911217,HOUSE,3,1,53.3134822928139,-6.3137890293559975,3161,4331,56,D16
2359,409875.6745576323,HOUSE,3,1,53.301599683432926,-6.307236723468868,2653,3902,56,D16
2360,463195.4845450371,HOUSE,3,2,53.30488741741719,-6.316962407068125,2711,4613,56,D16
2361,474461.09340092074,HOUSE,3,2,53.300050589257566,-6.310062019039057,2861,4816,56,D16
2362,390493.1696243798,HOUSE,3,1,53.292228696264225,-6.319003289155118,2991,4487,56,D16
2363,420450.94432554615,HOUSE,3,3,53.30198217284219,-6.325894075784078,3012,5011,56,D16
2364,277063.6724528995,HOUSE,2,3,53.299220944481334,-6.313327469104197,2566,4934,56,D16
2365,290283.2920989527,HOUSE,2,1,53.28839782016782,-6.317541762731472,2791,4477,56,D16
2366,528975.5790563925,HOUSE,4,2,53.29490191982985,-6.306180882687907,3036,5158,56,D16
2367,655720.5915961436,HOUSE,4,1,53.29720376820983,-6.3060268337931245,2617,4461,56,D16
2368,443282.0726532035,HOUSE,3,1,53.301038436922795,-6.312104661364959,2737,3924,56,D16
2369,549517.2241134174,HOUSE,4,1,53.29133755930346,-6.322192910043783,3115,5327,56,D16
2370,577925.0659402387,HOUSE,4,2,53.3016521132702,-6.316307254834722,2871,5323,56,D16
2371,390923.6381186666,HOUSE,3,1,53.29888949467592,-6.319925896848095,2856,4753,56,D16
2372,314425.9600832336,HOUSE,2,1,53.3129928021195,-6.316452695423165,2880,5635,56,D16
2373,325878.6201314323,HOUSE,2,1,53.288481938199,-6.323108156214861,2743,4052,56,D16
2374,395553.5124206634,HOUSE,3,2,53.309539567856746,-6.321046069745454,2746,5600,56,D16
2375,414869.0370358289,HOUSE,3,1,53.296224040279625,-6.314424035543669,3146,5933,56,D16
2376,330308.59343655774,HOUSE,2,2,53.30009805946213,-6.321182553321347,3344,4224,56,D16
2377,399940.3556731547,HOUSE,3,1,53.3094787288137,-6.311005248209283,2604,4279,56,D16
2378,261904.07982884572,HOUSE,2,2,53.3014836964031,-6.309332568559176,3144,4892,56,D16
2379,588806.0753768159,HOUSE,4,2,53.28562453409673,-6.318779172414566,2738,3754,56,D16
2380,682739.9447254977,HOUSE,4,2,53.289440318197364,-6.329343769275458,2816,5005,56,D16
2381,284304.32080201706,HOUSE,2,2,53.30691880572199,-6.320411726777575,2871,5569,56,D16
2382,494934.16313371825,HOUSE,3,3,53.304500864732965,-6.3086510449559015,2832,3957,56,D16
